index,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,salary-class
3171_a, ashley, carbone,13, louis lodercstreet, john flynn medical centre, blacktown,2430, vic,19260703,4119196,<=50K
3172_a, tyron, herbert,29, mackenzie street, scottish masonic village, shoalhaven heads,5069, vic,19131211,8358339,<=50K
3173_a, matthew, webb,3, forbes street, kinnoul, rowville,5044, wa,19091203,3652823,<=50K
3174_a, jack, green,27, octy place, springbanks, ringwood north,3087, wa,19870222,5097391,>50K
3175_a, kasey, every,22, kinkead street, pineview farm, kurri kurri,2069, nsw,19400814,9893706,<=50K
3176_a, tansy, nekar,69, boddington crescent, eulong, campie,2650, nsw,19190804,5994069,<=50K
3177_a, emma, pollidorou,90, messenger street, hinton brook, bacchus marsh,2868, nsw,19710829,4644221,<=50K
3178_a, oliver, siviour,22, mcgowan street, omeo, brinkin,2642, qld,19730331,4617976,<=50K
3179_a, sana, ryan,17, magenta square, never-never lodge, jamboree heights,2065, vic,19210605,3868578,>50K
3180_a, tahni, reid,50, noarlunga crescent, bowan downs, batlow,2906, qld,19100130,6483683,<=50K
3181_a, isabelle, soave,64, bonnor close, bayford cottage, wallan,2144, vic,19080327,6209100,>50K
3182_a, robin, morrisn,14, markham street, balmaincove, broadmeadops,6169, vic,19250124,1191533,<=50K
3183_a, katelyn, colegate,55, fiveash street, retirement village, londonderry,2195, nsw,19280828,4406201,<=50K
3184_a, rosie, stanley,352, lowrie street, rowethorpe, albury,3194, nsw,19030424,5324210,<=50K
3185_a, finlhy, white,15, goodwinstreet, meemar, salisbury heights,4228, qld,19700309,1233617,>50K
3186_a, caitlin, couzens,2, kurundi place, abbey fields, sandhill,3043, nsw,19321204,5062974,<=50K
3187_a, stephanie, dinh,607, mackay crescent, bowan downs, kilsyth,2196, nsw,19700811,5229088,>50K
3188_a, chelsea, rees,69, shumack street, flt 40, tongala,4300, wa,19550204,3457135,<=50K
3189_a, rourke, hoffman,49, ainslie avenue, rockleigh cottage, barooga,3018, vic,19391226,7810166,>50K
3190_a, darcie, priest,66, sid barnes crescent, kinglakec entral, dianeola,3011, vic,19570911,5032187,>50K
3191_a, samantha, green,46, malindi place, harbison vlge, dromana,3131, wa,19200328,9704392,<=50K
3192_a, lara, plovanic,14, marcus clarke street, pleasant acres, seven hills,4567, nsw,19020827,1438726,>50K
3193_a, mitchell, palachicky,10, adinda street, wiltona, st clair,3021, qld,19200502,1803053,<=50K
3194_a, maddison, green,36, knoke avenue, kimberley, mount eliza,4067, wa,19860821,8493896,<=50K
3195_a, emiily, morrison,15, jinka street, tillabudgery, st andrews,4812, vic,19431121,8314914,<=50K
3196_a, cathwrine, graue,88, maranboy street, walhalla, brookfield,2207, nsw,19070917,3555719,<=50K
3197_a, kylee, papageorgiou,320, bunton place, wyoming park, northbridge,2700, vic,19360919,7078377,<=50K
3198_a, madeline, gudelj,21, mailey retreat, brentwood vlge, north gregory,3030, qld,19881103,2928659,<=50K
3199_a, danielle, rollins,325, kleinig street, killarney, the basin,4300, nsw,19550517,2790104,>50K
3200_a, bethanie, reid,48, rosedale, maxworthy street, koongal,4210, qld,19641127,1011753,<=50K
3201_a, lachlan, steinmetz,37, hodgson crescent, anzac house (cnr archer s street, smithfield plains,2500, tas,19560605,6790018,>50K
3202_a, courtney, schuster,12, conigrave place, cuthberts court, echunga,4380, nsw,19801118,3652641,<=50K
3203_a, edward, millar,48, oster place, lockwood, somerton park,6509, vic,19390413,8066475,<=50K
3204_a, amber, mckiernan,381, crommelin place, sec 487 moorooroo, port macquarie,2257, qld,19920907,7659996,<=50K
3205_a, kelsey, ferris,11, champion p lace, rosebrook, boronia heights,2063, nsw,19130601,8154296,>50K
3206_a, connor, moerlakd,38, arthur circle, red cros s units, greenwpod,2680, wa,19351222,6169561,<=50K
3207_a, waller, hugh,50, jalanga c rescent, grangmeore, rye,4740, qld,19020220,7632247,<=50K
3208_a, alisha, myles,38, shumack street, greengrove, fadden,2835, qld,19540929,3291913,<=50K
3209_a, jasmin, bocchino,3, brickhill place, lake chatsworth, roxburgh park,6101, nsw,19860603,3223580,<=50K
3210_a, brooklyn, rees,77, kingsmill street, willandra, cabramatta,2035, vic,19841205,9676405,>50K
3211_a, hannah, reeh,11, badenoch crescent, kayannie, springwood,3019, nsw,19070725,6073191,<=50K
3212_a, callum, jankus,132, wyncliffe, mcgivern crescent, sylvania,3187, nsw,19930925,7640889,<=50K
3213_a, aiden, velkovska,51, yarrawong a street, edinburgh caravan, oakleigh,2485, wa,19220610,9618318,<=50K
3214_a, wilson, mao,16, duterrau crescent, warrambucca garden, glenden,3232, wa,19171125,5984860,<=50K
3215_a, matteus, hobson,32, oxley street, mountview, pitt town,2041, nsw,19151125,7931592,<=50K
3216_a, john, banelis,5, sextonstreet, glenhrust, auburn,3140, vic,19981006,7246085,<=50K
3217_a, samantha, moskwa,28, phillip avenue, riverpark, bacchus marsh,2282, sa,19560206,4255152,<=50K
3218_a, samuel, marousakis,109, carrodus street, tulla burra, young,3400, wa,19441201,5839575,<=50K
3219_a, nicholas, hand,10, lansell circuit, kilberry, dareton,2088, vic,19141012,1335792,<=50K
3220_a, aiden, coleman,12, dumas street, brentwood vlge, carnegie,6210, vic,19510323,3457125,>50K
3221_a, caleb, hage,34, mcdermotts treet, dallym, yamba,4350, act,19110405,5267604,<=50K
3222_a, blake, ebert,36, archibald street, eden park, stretton,2431, tas,19440107,4379369,>50K
3223_a, hannah, white,3, furphy place, the sandys, granville,4211, vic,19180122,9593475,<=50K
3224_a, andrew, gielen,315, hayward place, santa lucille, caulfield north,6450, vic,19441228,8670610,<=50K
3225_a, shepherdosn, harvey,34, lumholtz place, maranui, wilsn,6403, qld,19711002,3913959,<=50K
3226_a, zane, miles,18, millen street, valencia park, aspendale gardens,3133, nsw,19270730,2284718,<=50K
3227_a, lily, clarke,14, torrens street, wal 53581, orange,2756, nsw,19460126,7261178,>50K
3228_a, michael, grafton,3, prescott street, brastaggi, newcomb,3039, nsw,19221021,2437126,<=50K
3229_a, ebony, white,25, kay place, corinella, padstow,6007, wa,19450613,2538692,<=50K
3230_a, casey, tunstpall,1, strahan row, villa 2, yagoina,3038, sa,19110402,4047509,<=50K
3231_a, jake, culph,79, doherty place, rosedale, sunny corner,5039, vic,19681226,2532945,<=50K
3232_a, brodie, oats,89, hugh mckay crescent, la villades pins, o'connor,3931, tas,19390421,9634430,<=50K
3233_a, charles, mahon,67, gurubun close, iona downs, armidale,7210, nsw,19850928,5505345,<=50K
3234_a, mia, stephenson,37, nivison lpace, treetops, knoxfield,3137, sa,19631225,2780936,>50K
3235_a, kyle, pringle,72, carrodus street, wattle brae, labrador,3280, wa,19930218,3589735,<=50K
3236_a, maddison, walch,7, leahy close, loxley hse mdcl centre, wynyard,4559, sa,19911221,4972239,<=50K
3237_a, bayden, lamborn,85, capella crescent, wilga, currimundi,5098, vic,19701214,6030277,<=50K
3238_a, lara, kinnane,36, spigl street, villa 5, swan hill,2829, nsw,19261001,6781465,>50K
3239_a, jenna, tregoning,1, doyle terrace, airlie, bateman,5605, nt,19430925,7371715,<=50K
3240_a, yasmin, morcom,11, amess place, domain prk, dromana,3289, qld,19760828,7776110,<=50K
3241_a, millie, chandler,11, woodgate street, yatcha, middleton beach,3525, nsw,19090413,9769153,<=50K
3242_a, emiily, petersen,11, traynor court, warraberry, stanmore,4122, vic,19180202,6202849,<=50K
3243_a, shana, lanye,164, whalan place, shadoofl odge, preston,5280, vic,19231230,4329053,<=50K
3244_a, elijah, bastiaans,140, zadow place, kyeema, south melbourne,3198, vic,19801211,1724003,<=50K
3245_a, rosa, matthews,9, jindivik place, corinda park, bellevue hill,3087, wa,19151228,3132742,>50K
3246_a, lachlan, boxhall,7, newman morris circuit, ballyboy, annandale,2219, qld,19680923,1304613,>50K
3247_a, nicholas, boyle,3, wilkins street, cottesbrook, east sydney,3219, vic,19771011,1609171,<=50K
3248_a, jessica, coleman,116, jerrabomberra avenue, plainbrook, boondall,6162, vic,19800418,1022326,<=50K
3249_a, dante, white,23, pokana circuit, strauss, noble park,6170, vic,19210605,3590013,<=50K
3250_a, bethanie, roche,24, maxworthy street, rosedale, koongal,4210, qld,19641127,1011573,<=50K
3251_a, lachlan, hyland,16, colebatchu place, penquite road, cape paterson,4305, qld,19340129,6484756,>50K
3252_a, lachlan, campbell,11, officer crescent, rainbow downs, parramatta,6163, vic,19461129,2287322,<=50K
3253_a, zack, berry,80, athertonb xtreet, cantlay farm, hamilton,7315, vic,19310124,1934867,<=50K
3254_a, joshua, campbell,12, ballumbir street, hornbylihgthouse, harbvord,3189, vic,19670227,6114426,<=50K
3255_a, lucas, campbell,2, caldwell street, moriah, st kilda east,5016, nsw,19880726,8310648,<=50K
3256_a, tiarna, stanley,69, fremantle drive, inveraray, killara,6285, act,19680130,5776556,>50K
3257_a, eboni, moscatt,255, sid barnes crescent, brambletye vinyard, kyabram,7249, tas,19050313,2993780,<=50K
3258_a, jamie, jugovac,15, rainbow place, springmount, paddington,2082, vic,19140722,5660630,<=50K
3259_a, isabella, quilty,247, rubicon street, banksia village, kogarah,2440, tas,19400829,1676720,>50K
3260_a, peta, mccarthy,15, barnett close, mostyn on the park, altona north,3188, nsw,19000314,6918773,>50K
3261_a, emiily, grimm,71, dumas street, pleasant acres, balcatta,2010, qld,19861227,5295959,<=50K
3262_a, lily, cowell,2, parkhill street, legacy vlge, fig tree pocket,3171, qld,19401005,5831380,<=50K
3263_a, emiily, webb,20, hurtle avenue, circle court, dapto,3216, qld,19080812,1480089,<=50K
3264_a, luke, browne,5, myles connell crescent, mirani, mount pleasant,3950, wa,19410418,4141703,<=50K
3265_a, lara, slape,11, lamingtonj street, rosehill, albany creek,6002, wa,19010927,2204711,>50K
3266_a, joshua, praetz,51, hope street, railway cottage, orange,2500, tas,19810324,2725904,<=50K
3267_a, grace, futcher,70, burt street, clear creek, mentone,6023, nsw,19361127,2333144,>50K
3268_a, dylan, feast,36, banvard place, willandra, berkeley vale,4112, vic,19551020,8801693,>50K
3269_a, jacob, campbell,70, beasley street, booroopki park rmb 596, inglewood,4419, nsw,19250802,4636616,<=50K
3270_a, julia, mrvelj,7, marr street, woodleigh, keilor east,2526, vic,19590309,6464949,<=50K
3271_a, thomas, sariago,199, andrew crescent, tathra, auburn,3805, nsw,19921212,8352483,>50K
3272_a, thomas, campbell,1, douglas place, bind aree, stoneville,2164, sa,19160805,7162936,<=50K
3273_a, fergus, browne,1, couchman crescent, arawang, st kilda east,6023, vic,19261011,2020656,>50K
3274_a, daniella, kropinyeri,26, sadlier street, mayfair, scarborough,4814, wa,19360715,9237540,<=50K
3275_a, jayde, clarke,73, thompson place, sheep station, campbelltown,4350, qld,19690610,5792613,>50K
3276_a, dayna, noble,6, wyselaskie circuit, yallambee hostel, whitfield,6007, sa,19990908,2375673,<=50K
3277_a, madalyn, gwatking,6, bourke street, banksia village, currambine,2164, qld,19950123,6483181,<=50K
3278_a, amelia, bishop,24, a'beckett street, billamein, st albans,3130, sa,19610317,1977731,<=50K
3279_a, lucas, ryan,71, walker crescent, brackegrae, belrsoe,5024, vic,19840323,6311533,<=50K
3280_a, aidn, jolly,532, mckillop circuit, athlone, moruya,3178, qld,19350310,8165777,<=50K
3281_a, joshua, robrson,12, windic h sreet, indra, lansvale,6153, nsw,19770906,5570369,<=50K
3282_a, beau, rudd,34, andrews street, nerang caravan park, collinsvale,3172, vic,19590709,6951593,<=50K
3283_a, kailey, musolino,70, threlfall street, transvaal, moggs creek,3113, qld,19250303,5763144,>50K
3284_a, jessica, matthews,52, kirkland circuit, namarva station, petersham,4105, nsw,19310610,9740917,>50K
3285_a, matthew, jenei,1, dixon drive, warringa nebraska, cooma,6016, qld,19031029,3920810,>50K
3286_a, harry, george,8, weetman place, southbidge, berrima,6233, nsw,19090420,9190538,<=50K
3287_a, emiily, louca,174, mackellar crescent, warrigunya, burleigh heads,2194, nsw,19321023,9973896,<=50K
3288_a, isabella, crossman,101, benny place, bunya highway, warnbro,4006, qld,19811104,4591944,<=50K
3289_a, holly, green,3, larpent street, brentwood vlge, ormond,2101, vic,19410114,1092994,>50K
3290_a, erin, scarce,148, bugden avenue, else wares, como,3216, sa,19250903,8148252,>50K
3291_a, maxi, hewson,48, ammon place, inglewood, ivauhoe,5048, vic,19781215,5311119,<=50K
3292_a, silas, laing,49, bushby close, wisteria, padstow,2335, qld,19470307,2948154,>50K
3293_a, julia, gascoigne,43, langdon avenue, clarkwood, st clair,5163, nsw,19090104,4002260,<=50K
3294_a, liam, beaty,88, bunker place, legacy vlge, ballina,5109, nsw,19370727,6718296,<=50K
3295_a, lachlan, tebbutt,457, jim pike avenue, bendarra, lemon tree passage,3233, nsw,19680108,5272646,<=50K
3296_a, luc y, webb,5, rischbiethw crescent, fred leam hostel, pimlico,2619, qld,19310329,3228335,<=50K
3297_a, lachlan, spratt,8, ellenborough street, rosemount, waramanga,2077, qld,19901009,5623128,>50K
3298_a, cooper, praetz,37, roughsey place, lakefront retrmnt vlge, bacchus marsh,3300, nsw,19361201,1901255,<=50K
3299_a, chelsea, hefford,10, tenison-woods circuit, elvenwood, shelley,4121, nsw,19161113,4480743,<=50K
3300_a, madison, shortman,13, french street, kaluna, elizabeth grove,3173, vic,19500918,9365464,<=50K
3301_a, anton, dorree,42, riordan street, clayton farm, woongoolba,5008, nsw,19451025,4595523,<=50K
3302_a, connor, ryan,2, pinkstone place, glenview homes, granville,3216, vic,19930927,4995039,<=50K
3303_a, claire, barberien,29, melrose drive, lindenow cottage, shenton park,4740, vic,19651012,2376610,>50K
3304_a, thomas, keatch,27, charlton crescent, 2nd last on right, malvern east,4737, qld,19410505,9162716,>50K
3305_a, kayden, gao,10, kater place, table mountain, clifton,4160, sa,19360515,2014515,<=50K
3306_a, james, white,38, launceston street, mariner views, goonellabah,2586, nsw,19981011,5225315,<=50K
3307_a, sybella, veit,46, giliruk crescent, surfers hawaiian, oakleigh,2176, qld,19760820,4954196,<=50K
3308_a, tommy, beadle,12, albermarle place, hamilton central, scarness,6318, vic,19170312,5797844,<=50K
3309_a, caitlin, hage,158, chave street, rajamare, altona north,3192, vic,19570825,8882696,<=50K
3310_a, charlotte, mcfadden,1, northbourne avenue, vansittart court, wilson,4807, nsw,19370121,3263630,<=50K
3311_a, emma, selth,3741, tyrrell circuit, st john of god hospital, woodend,3690, qld,19661006,6059722,<=50K
3312_a, emiily, durairaj,63, mundang crescent, brentwood vlge, surrey hills,2259, qld,19030502,6745509,>50K
3313_a, hayely, clarke,11, anne clark avenue, oxley's way, moorooka,4261, vic,19290702,5785930,>50K
3314_a, hannah, clarke,194, bathurst place, kulcutra, harbord,3137, vic,19080806,9156692,<=50K
3315_a, oliver, goodeve,218, brigalows treet, tourist park, riverstone,4018, vic,19860113,3005433,<=50K
3316_a, indyana, kannikorn,12, nemarang crescent, glenview, labrador,6728, nsw,19710624,7120564,<=50K
3317_a, benedit, coleman,23, summerville crescent, huntawyle, avondale heights,4560, wa,19380327,1480315,>50K
3318_a, seamus, grainger,82, denovan circuit, eddington, angaston,3043, qld,19140607,7379109,>50K
3319_a, isabella, hyland,11, coverdale street, village walk (cnr high s street, cremorne,4005, act,19290811,9205503,<=50K
3320_a, etahn, bartnel,29, meyrick place, binglesree, tarragindi,3691, nsw,19901001,7506591,<=50K
3321_a, oliver, durnin,7, davies place, fairlane estate, paddyngton,2024, nsw,19380406,3902304,<=50K
3322_a, joshua, jolly,16, newton street, cliff house 2, kialla,3550, wa,19040622,8221843,<=50K
3323_a, jordan, turco,16, rich street, glendora, pacific paradise,2871, vic,19571025,7877247,<=50K
3324_a, taylor, matthews,1, barnett close, carrington retrmnt vlge, macgregor,5501, vic,19751216,7693194,<=50K
3325_a, jack, crouch,69, arabana street, st john of god hospital, kirwan,4226, nsw,19790717,6658957,>50K
3326_a, edward, goldsworthy,12, bon place, greenwood, cape clear,3175, nsw,19141014,2597850,<=50K
3327_a, olivia, lanyon,3, fairweather circuit, romilly hills, kincumber,2259, vic,19360827,3876231,<=50K
3328_a, larissa, bradshaw,4, blamey crescent, longridge, dulwich hill,2153, qld,19190309,1828783,<=50K
3329_a, harry, beaty,17, grote place, denlo park, south bunbury,2750, wa,19210825,5221442,<=50K
3330_a, blake, baraiolo,23, ashley drive, keralland, werrington,5341, qld,19931119,1790331,>50K
3331_a, lachlan, vincent,14, mundang crescent, mount beevor, greenwith,2232, vic,19930120,7291816,<=50K
3332_a, sarsha, thorpe,10, macleay street, bega flts, toruqay,3197, nsw,19200510,3552154,<=50K
3333_a, brayden, spears,24, beattie crescent, apt 2 005, mont albert,2233, qld,19930707,3208269,<=50K
3334_a, hannah, egan,26, kiewa sgtreet, glenanare, granville,2035, vic,19190603,1457616,<=50K
3335_a, caitlin, mason,451, oakey crek road, moondah, crows nest,3036, nsw,19250317,6904870,<=50K
3336_a, christina, weller,6, wattle street, neretva, renown park,6108, qld,19300110,6700468,<=50K
3337_a, ella, eyles,30, cinema centre bldg, rooth pace, yeronga,3730, nsw,19550910,8011074,<=50K
3338_a, charlie, ban,16, pavonia street, lethbridge court, hoppers crossing,2450, vic,19030919,4416130,>50K
3339_a, april, sitepa,18, morrissey street, clarendon park, newcastle,3195, nsw,19150225,1226230,<=50K
3340_a, dean, verner,28, sully place, kendor, oakey,6271, nsw,19310203,5251886,<=50K
3341_a, kz, kiczurczsk,32, paul coe crescent, avenel, wokalp,6112, nsw,19360708,4400796,<=50K
3342_a, james, fitzpatrick,42, clement place, bedarra, ngunnawal,4218, qld,19490905,4297928,<=50K
3343_a, jessica, rezaee,47, jim pike avenue, brentwood vlge, cabramatta,2046, vic,19100730,2918185,>50K
3344_a, alexander, jaffres,9, summerland circuit, flr 8, northgate,2224, nsw,19470906,9549391,<=50K
3345_a, lucy, spargo,3, smalley circuit, locn 5940, woree,4511, nsw,19121112,7260253,<=50K
