rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id,ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
rec-2440-dup-0, amy, green,8.0, cahalan place, iron shoe lodge, east preston,2114, qld,19900401.0,2287496,93.0,Male,44.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-4517-dup-0, isabe lla, waller,155.0, blackbu rn street, omeo, stanmore,5035, vic,19500719.0,7270771,8885.0,Male,34.0,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
rec-4595-dup-0, samuel, rudd,46.0, powlett street, gilgowie jacks, kingston,3453, sa,19580819.0,7309587,15844.0,Female,65.0,White,Widowed,Some-college,United-States,Local-gov,Adm-clerical,<=50K
rec-1413-dup-0, brielle, speabrs,8.0, tunney c rescent, hd blanch sec 28, rosslyn park,3350, wa,19890201.0,3140493,19196.0,Male,24.0,White,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
rec-470-dup-0, harry, bishop,5.0, darwinia terrace, craigsto nl1bg, glenmore aprk,4830, wa,19781114.0,7781607,20048.0,Male,52.0,White,Married-civ-spouse,Doctorate,United-States,Private,Exec-managerial,>50K
rec-2871-dup-0, noah, fusco,65.0, kruseplace, thepoints h olsteins, kununurra,3400, nsw,19490107.0,9136935,6580.0,Male,33.0,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,<=50K
rec-4096-dup-0, stella, clarke,11.0, leist strewt, emerald banks, burnie,3152, wa,19020227.0,6990160,30134.0,Female,31.0,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-567-dup-0, bradley, sribar,32.0, sturt avenue, everge en, buronga,2710, sa,19511217.0,9160808,25580.0,Male,36.0,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
rec-3089-dup-0, annabel, thropr,21.0, airey crescent, galloway, rokeby,4670, vic,19920305.0,2814912,12967.0,Male,42.0,White,Married-civ-spouse,Some-college,United-States,Local-gov,Protective-serv,>50K
rec-4233-dup-0, joshua, dixon,60.0, croton street, ethnam arm, surrey hills,2617, nsw,19481014.0,5540614,21634.0,Female,29.0,Black,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
rec-3874-dup-0, jacob, wbeb,14.0, hawdon treet, aumuller house, forest lodge,6050, nsw,19450315.0,8971806,10122.0,Female,38.0,Black,Divorced,Some-college,United-States,Private,Sales,<=50K
rec-1168-dup-0, isabella, ryan,61.0, downes place, spring ridge, ardeer,3058, nsw,19331204.0,4702512,10986.0,Male,38.0,Black,Married-civ-spouse,Some-college,United-States,Federal-gov,Other-service,<=50K
rec-2896-dup-0, blake, mcvicar,26.0, ellerston avenue, rosehill, bowral,3009, qld,19890504.0,1219082,19549.0,Female,23.0,White,Never-married,12th,United-States,Private,Machine-op-inspct,<=50K
rec-3044-dup-0, nicholas, mycko,259.0, alma close, farm shed, centennail park,3000, qld,19450728.0,3274337,8972.0,Female,48.0,Asian-Pac-Islander,Never-married,Bachelors,Vietnam,Private,Other-service,<=50K
rec-2852-dup-0, kiana, huxley,12.0, southern close, little dale, maryborough,2517, nsw,19140529.0,1728316,4314.0,Male,45.0,White,Married-civ-spouse,Assoc-voc,United-States,Federal-gov,Protective-serv,<=50K
rec-1492-dup-0, macormack, campball,21.0, shipard place, demountabel bldg, brighton,2546, qld,19640101.0,3116298,27481.0,Female,56.0,White,Separated,HS-grad,United-States,Private,Craft-repair,<=50K
rec-1108-dup-0, lachln, murton,191.0, barraclough crescent, medcl cntr (cnr queen s street, east hills,2707, nsw,19770527.0,2068877,25113.0,Male,49.0,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
rec-2621-dup-0, casey, heran,10.0, cathie p lace, watarmark, rowville,6135, sa,19390522.0,8255871,14572.0,Male,27.0,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
rec-2867-dup-0, bailey, satte rley,28.0, newman morcbis circuit, carrington garden, beamont,2074, nsw,19730919.0,1989082,24422.0,Female,23.0,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Adm-clerical,<=50K
rec-2979-dup-0, caleb, dabinet,30.0, springfields farms, rodway tsreet, mount ommaney,3133, qld,19040620.0,2071263,18800.0,Female,44.0,White,Divorced,Some-college,United-States,Private,Prof-specialty,<=50K
rec-4466-dup-0, bllke, white,16.0, brunto nstreet, rosetta village, frankxton,2800, vic,19731009.0,6366377,12611.0,Male,41.0,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
rec-2854-dup-0, nahan, bishop,2.0, osburn drive, noosa village shopping centre, woodhill,2530, vic,19961008.0,6472175,29701.0,Male,55.0,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
rec-4281-dup-0, saraa, carmody,14.0, gilmore crescent, brentwood vlge, denmark,4650, wa,19830421.0,7880298,13445.0,Male,19.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-1831-dup-0, mia, reid,4.0, le hunte srreet, marretth, como,3777, vic,19800421.0,3451673,17452.0,Male,35.0,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
rec-2239-dup-0, makenzi, elphick,31.0, copland drive, gwand alan, erskine,4214, wa,19500810.0,1011936,22727.0,Male,18.0,White,Never-married,11th,United-States,Private,Handlers-cleaners,<=50K
rec-3040-dup-0, zane, webb,4.0, mackinolty street, mayflower rtrmnt vlge, ganmani,6018, vic,19190523.0,1897310,22499.0,Male,26.0,White,Widowed,HS-grad,United-States,Private,Transport-moving,<=50K
rec-4799-dup-0, molly, hanna,18.0, lewis luxton avenue, tullaillan, salisbury east,2032, vic,19171018.0,3994290,756.0,Female,30.0,White,Widowed,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-4382-dup-0, cambell, coteman,45.0, norton street, skilbister, coniston,3803, act,19731016.0,2389212,16960.0,Male,43.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
rec-2786-dup-0, marko, lamprey,23.0, kilburnie, backler place, windsor,6083, nsw,19401125.0,4959474,27524.0,Male,37.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-2685-dup-0, joe, lodgw,200.0, steinwedel street, kmart p plaza, toowoomba,4016, wa,19710830.0,2655513,1162.0,Female,31.0,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
rec-3436-dup-0, ethan, marson,40.0, catumbel lodge, tinaroo place, hoppers crossing,2035, vic,19100123.0,9238396,18186.0,Female,48.0,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-4668-dup-0, elton, coldicutt,3.0, somerset s treet, newman medcaql centre, ashfield,5037, vic,19341016.0,9721944,26144.0,Male,58.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-3570-dup-0, ja xson, selht,1.0, moonta place, walhalla, maryborough,2066, qld,19130707.0,7238580,18604.0,Male,35.0,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,<=50K
rec-490-dup-0, crystal, webb,6.0, holman street, rowethorpe, nora,3095, vic,19800226.0,6491894,18117.0,Male,38.0,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
rec-3777-dup-0, lachlarn, ricard,40.0, wallaroeroad, tintagel, bowral,4158, sa,19531101.0,6012074,5734.0,Male,32.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-4592-dup-0, elizabeth, nobli,33.0, rosebery street, glenomre, eatons hill,2458, vic,19820730.0,7294023,201.0,Female,50.0,White,Divorced,Assoc-acdm,United-States,Private,Sales,<=50K
rec-4070-dup-0, chandler, hamish,9.0, allavnale, eton place, bribie island,2831, tas,19871001.0,3981694,28148.0,Male,23.0,White,Never-married,10th,United-States,Private,Craft-repair,<=50K
rec-4862-dup-0, matthew, walms,1121.0, massi e place, the stockyards, dalby,3352, nsw,19280328.0,6147905,2633.0,Male,28.0,Black,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
rec-629-dup-0, willim, lund,8.0, bridgedtreet, pevensey, bowral,4350, qld,19211017.0,4144401,4944.0,Male,17.0,White,Never-married,11th,United-States,Private,Other-service,<=50K
rec-2447-dup-0, mattheo, godfley,22.0, madigan street, tantallon, mayfield,2444, vic,19811231.0,1967139,10601.0,Male,37.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-2694-dup-0, ebony, piniros,16.0, ashby c ircuit, myross, meltonsouth,2913, nsw,19030607.0,6804193,16647.0,Male,53.0,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-3899-dup-0, noah, berry,58.0, alice jackse on crescent, rosehill, hawthorn,5251, sa,19240908.0,1446426,12124.0,Male,34.0,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K
rec-1503-dup-0, jasmine, ryah,49.0, spofforth street, kirra vista, daylesford,3072, nsw,19161002.0,7987659,26791.0,Male,42.0,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
rec-888-dup-0, caitlin, berry,29.0, carr crscent, bletchly aprk, corrimal east,4075, sa,19780804.0,2225444,18543.0,Female,41.0,Black,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-3917-dup-0, angelina, lowry,20.0, browne place, craisgton, peakhurst,3284, qld,19350921.0,5692471,692.0,Male,58.0,White,Married-civ-spouse,10th,United-States,Self-emp-not-inc,Craft-repair,<=50K
rec-2713-dup-0, benjamin, morr ison,16.0, kingscotecrescent, malanda orchard, sanctuary point,280, nws,19761231.0,3201927,1258.0,Male,26.0,Black,Never-married,Assoc-acdm,United-States,Private,Other-service,<=50K
rec-3390-dup-0, evan, hoffman,3.0, livingstonavenue, wildefell, burleigh heads,2289, vic,19450220.0,8451831,1605.0,Female,20.0,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-4162-dup-0, mollie, sherriff,9.0, dalley crescent, tarliunp, newstaed,4207, qld,19051216.0,5596459,5326.0,Female,20.0,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K
rec-1226-dup-0, seth, moovdy,42.0, scantlebury crescent, the lodge, sippy dawns,3156, vic,19270524.0,6853828,8248.0,Male,47.0,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K
rec-2175-dup-0, brianna, wardle,1.0, mcdougalll street, eastern end, beechbohro,3165, nsw,19440826.0,2063140,23827.0,Male,32.0,White,Married-civ-spouse,Assoc-voc,United-States,Private,Transport-moving,>50K
rec-4051-dup-0, luke, mccartyy,5.0, bandjalongcrescent, gemma, north curl curl,2160, nsw,19521124.0,9203828,25991.0,Male,61.0,White,Divorced,10th,United-States,Private,Other-service,<=50K
rec-4486-dup-0, hayey, ryan,2.0, lambrig gstreet, flt 67, jardee,2750, act,19880816.0,7698870,10427.0,Female,38.0,Asian-Pac-Islander,Divorced,Bachelors,Philippines,Private,Adm-clerical,<=50K
rec-3316-dup-0, sophie, coulson,8.0, blackburn street, makana station, mansfield park,5097, nsw,19690320.0,9010006,10262.0,Male,36.0,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
rec-687-dup-0, brodie, gren,169.0, staunton place, star court arcade, bellevue hill,3175, nsw,19690410.0,5667813,11264.0,Male,57.0,White,Married-civ-spouse,9th,Puerto-Rico,Private,Machine-op-inspct,<=50K
rec-1552-dup-0, daniel, callahtn,119.0, halifax close, medical ce ntre, smythesdale,2400, nsw,19530309.0,3925704,7694.0,Female,48.0,Black,Never-married,HS-grad,United-States,Private,Prof-specialty,<=50K
rec-802-dup-0, mya, mccarthy,43.0, wakool circuit, wilgalea, moona hwest,2063, nsw,19120729.0,5475592,14775.0,Male,41.0,White,Married-civ-spouse,7th-8th,United-States,Private,Farming-fishing,<=50K
rec-1880-dup-0, liam, coenen,66.0, stretton c rescent, brinjarry, patterson lakes,6060, qld,19690602.0,1128736,25549.0,Male,56.0,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Exec-managerial,>50K
rec-2306-dup-0, zali, white,89.0, blackman crescent, glenairne, bundaberg,6280, wa,19020311.0,7291149,15228.0,Female,52.0,White,Divorced,10th,United-States,Private,Other-service,<=50K
rec-394-dup-0, lachlan, ryan,51.0, totterdell street, roseglen, dalhy,3168, qld,19480724.0,7284475,13001.0,Male,42.0,White,Divorced,HS-grad,United-States,Local-gov,Farming-fishing,<=50K
rec-2963-dup-0, fyynlay, deblasio,163.0, longerenong street, werribee plaza, forest hill,2790, nsw,19161102.0,8968244,8260.0,Female,22.0,Other,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-4451-dup-0, jarus, scamnoi,375.0, bissenberger crescent, dalmoora, goodna,4670, qld,19120912.0,6966609,22968.0,Male,32.0,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-8-dup-0, nicholas, procter,1.0, cavanaughlstreet, sherwood, leevflle,2089, nsw,19031219.0,2662272,21282.0,Male,42.0,White,Married-civ-spouse,7th-8th,United-States,Private,Transport-moving,<=50K
rec-2543-dup-0, mia, white,6.0, theodore street, calaltobta, haddon,2905, nsw,19640403.0,5969084,4788.0,Male,54.0,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Prof-specialty,>50K
rec-1340-dup-0, spencer, klus,7.0, gatton street, whispern ig pines, young,5097, vic,19020122.0,4996874,28676.0,Female,31.0,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-1582-dup-0, hannah, rivers,5.0, collings street, callatoota, toorak,2487, nsw,19521217.0,6906828,6583.0,Male,48.0,White,Married-civ-spouse,HS-grad,United-States,Private,Tech-support,<=50K
rec-3311-dup-0, coby, brinsmead,9.0, musgrave street, st francis vlge, canley heights,4552, qld,19391009.0,8442114,25672.0,Male,25.0,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
rec-4549-dup-0, mitchell, green,3.0, palmer street, tesbury, lake heights,2430, qld,19250116.0,7447942,4288.0,Male,27.0,Black,Never-married,Assoc-acdm,United-States,Federal-gov,Transport-moving,<=50K
rec-3292-dup-0, mikayla, siviour,2.0, steinwedel street, cherry bank, pymble,237, vic,19850704.0,2668143,9550.0,Male,37.0,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,>50K
rec-1655-dup-0, lily, innis,57.0, harricks crescent, yarramdale, st albans,3002, qld,19880321.0,2533253,10190.0,Female,20.0,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
rec-278-dup-0, samuel, gilbertson,7.0, phillips place, bulliac str eet, brewarrina,6151, qld,19581011.0,9448590,18791.0,Male,48.0,White,Married-civ-spouse,11th,United-States,Private,Transport-moving,>50K
rec-4091-dup-0, cheyenze, campbell,18.0, forbes street, kinjbii, bundamba,4814, vic,19080715.0,6532935,13470.0,Male,38.0,White,Married-civ-spouse,5th-6th,Mexico,Local-gov,Handlers-cleaners,<=50K
rec-903-dup-0, barisic, brianna,1502.0, haddon street, parish talowahl, launching place,3220, vic,19750703.0,5367822,14560.0,Female,45.0,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,<=50K
rec-536-dup-0, aleisha, lowed,9.0, cavanaugh street, koobeja, mulgraeeast,2445, wa,19731203.0,3335374,5656.0,Female,27.0,Black,Never-married,Bachelors,United-States,Private,Sales,<=50K
rec-497-dup-0, emii ly, cobgin,3.0, knox stteet, robina, camperdown,2230, wa,19991209.0,9931751,24906.0,Male,28.0,White,Divorced,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
rec-2100-dup-0, talia, millaf,20.0, la perous e street, macsview, kellyfville,2250, wa,19800606.0,3894135,19947.0,Female,25.0,White,Divorced,Some-college,United-States,Self-emp-inc,Adm-clerical,<=50K
rec-597-dup-0, shenae, leslie,45.0, jacka crescent, villa 5, oakleigh,4151, qld,19710804.0,4216793,27238.0,Male,47.0,Asian-Pac-Islander,Married-civ-spouse,HS-grad,Japan,Private,Craft-repair,<=50K
rec-891-dup-0, gregory, timperon,38.0, engelbert wing, bentham street, berwick,2564, nsw,19531206.0,1115863,18763.0,Male,55.0,White,Married-civ-spouse,9th,United-States,Self-emp-not-inc,Craft-repair,<=50K
rec-3783-dup-0, katelyn, newport,7.0, wakefield avenue, glenmore, moree,4662, qld,19401219.0,4895884,7508.0,Female,38.0,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
rec-2190-dup-0, dimitri, kowald,4.0, watson street, sec 791, alice s prings,2430, sa,19510207.0,1597094,8547.0,Male,58.0,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Adm-clerical,>50K
rec-424-dup-0, nicholas, scantlebury,25.0, kambah vlge, casuarina sh oppingsqre, fish creek,3585, nsw,19370405.0,8589026,24967.0,Male,35.0,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
rec-4620-dup-0, flynn, zilkm,6.0, beaurepaire crescent, mandurah gardens est, duncraig,3068, vic,19500619.0,6378859,4905.0,Male,34.0,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Transport-moving,<=50K
rec-2353-dup-0, benjamin, bellon,11.0, croton street, omaru, artarmon,4406, nsw,19120805.0,3089666,778.0,Male,37.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-3336-dup-0, jacobj, crossm an,19.0, stromlodrescent, st francis vlge, bassendean,5031, vic,19681226.0,6490727,6537.0,Female,45.0,Black,Divorced,Some-college,United-States,Private,Other-service,<=50K
rec-3004-dup-0, zachary, hulands,51.0, caley crescent, illoura glass studio, albany creek,5161, tas,19360826.0,9722255,6039.0,Male,44.0,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K
rec-1270-dup-0, elle, mattehws,54.0, maddock place, glenburnie lodge, park orhcards,6058, vic,19960094.0,9253952,28911.0,Male,28.0,White,Never-married,Bachelors,United-States,Self-emp-inc,Sales,<=50K
rec-2798-dup-0, kane, carbone,54.0, penrhyn street, solander centre, deer park,4030, sa,19960506.0,9098940,29089.0,Female,26.0,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-304-dup-0, zoe, wastll,5.0, mount vernon drive, bandera, burwood,3350, vic,19981215.0,6868962,2820.0,Female,27.0,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K
rec-4874-dup-0, silas, coulson,29.0, bindon place, warra creek, kempsey,6457, nsw,19770903.0,3722652,6918.0,Male,35.0,White,Separated,Some-college,United-States,Self-emp-not-inc,Farming-fishing,<=50K
rec-3974-dup-0, carly, webb,31.0, dash crescent, frestoocotge, buffalo,3225, wa,19121203.0,5240972,10838.0,Female,19.0,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
rec-603-dup-0, ebony, zaffimo,24.0, max henry crescent, ripone state, newmarket,4305, qld,19420501.0,8073270,2808.0,Male,69.0,White,Married-civ-spouse,10th,United-States,Local-gov,Exec-managerial,<=50K
rec-821-dup-0, chloe, condo,36.0, yabsley place, munmurar park, mackay north,5082, nsw,19170115.0,7153959,464.0,Female,58.0,White,Divorced,Some-college,France,Private,Other-service,<=50K
